p_val	avg_log2FC	pct.1	pct.2	p_val_adj
AC011287.1	0.0607508541614004	-0.386281288691891	0.011	0.018	1
LINC00222	0.0607987687169856	0.516852288627037	0.011	0.018	1
AC010618.3	0.0608224488075625	0.377674666844023	0.039	0.03	1
ZMIZ1-AS1	0.0608689763565226	0.51288731399583	0.025	0.035	1
TTC3-AS1	0.0608826555447888	0.686456518127958	0.028	0.021	1
LINC02591	0.0609835841410652	-0.31946739086355	0.03	0.04	1
METTL9	0.0611194990295068	-0.526859154785276	0.383	0.4	1
AC105339.3	0.0611447906007973	-0.758821223902301	0.006	0.011	1
ZNF491	0.0611653290292224	1.06822532122655	0.033	0.025	1
LINC00278	0.0613016585050606	-0.225281600888577	0.126	0.147	1
ZNF142	0.0614218345197825	-0.142716420811843	0.032	0.043	1
RAD23B	0.0614759417212241	-0.274590555687649	0.38	0.356	1
H1F0	0.061617067089232	-0.7443953577477	0.287	0.299	1
SPHK2	0.0616942453321685	0.282554828020443	0.107	0.095	1
AC024075.3	0.0617356333201936	1.07784239673704	0.01	0.006	1
CCDC17	0.0617375859032021	0.620266313689805	0.014	0.009	1
FAM207A	0.0617457274716003	-0.222642688116348	0.148	0.177	1
NUDT1	0.061823413795281	-0.281379596898825	0.163	0.148	1
SH3BP5-AS1	0.0619094819807589	-0.117174862575815	0.024	0.033	1
PUS1	0.0619360623387013	-0.32937282453217	0.039	0.05	1
TOR3A	0.0619442870668567	0.227165209598967	0.149	0.139	1
WDR11	0.0620797492328025	0.27292455051712	0.217	0.21	1
GDAP1	0.0621350336057172	-0.118214132318035	0.081	0.098	1
LNCSRLR	0.0621986115083541	1.43012446970835	0.012	0.008	1
TBX6	0.0622399571614352	0.89949854903271	0.022	0.015	1
ELAC2	0.0622425560626042	-0.151706743411117	0.079	0.097	1
SLC8B1	0.0622488122011383	0.212456665532985	0.144	0.132	1
MLST8	0.0622587844163997	0.310805082302007	0.128	0.118	1
AL354861.2	0.0622647656507591	1.02522915993997	0.01	0.006	1
EMC8	0.062316596652744	0.124675695291875	0.147	0.137	1
MAN2B1	0.062339640665545	-0.730669323743653	0.156	0.18	1
ELP3	0.0623675241871772	-0.137105093399958	0.137	0.161	1
TRIM59	0.0624107580622509	0.223542986532312	0.108	0.095	1
ACSL3	0.0624367047203901	-1.10660159528111	0.38	0.353	1
FBXO39	0.0624537258857027	0.484903630027002	0.022	0.016	1
ZNF124	0.0624607135095157	-0.28444484601128	0.099	0.117	1
AL451085.2	0.0626157221269154	0.726886725378789	0.041	0.032	1
AL391834.3	0.0626305538914032	-0.519570288344434	0.008	0.013	1
NUMB	0.0629177960558869	-0.289122707291841	0.338	0.371	1
GIGYF1	0.0629203835323708	0.260708981383581	0.16	0.15	1
SLC45A2	0.0629933899222361	-0.388380590418882	0.011	0.017	1
LINC01119	0.0633259463251781	0.768674576677156	0.01	0.006	1
AF001548.2	0.0634549622315133	-0.469119737961027	0.008	0.014	1
DCTN1	0.0634797040156259	0.176489873778882	0.177	0.17	1
PTPRO	0.0636009789692632	-0.418533193470885	0.015	0.023	1
AC097500.1	0.0636837015856031	1.45956229733469	0.015	0.01	1
RWDD2B	0.0637422635563366	0.440935449720327	0.103	0.092	1
ANKRD36	0.0638597821665638	0.260870313514193	0.238	0.227	1
ZNF547	0.0638769034095045	-0.113492592433158	0.031	0.041	1
ZNF880	0.0639857798662205	-0.268986791925446	0.083	0.102	1
AC022150.4	0.0639957312564913	-0.353332362267932	0.006	0.012	1
AC244453.2	0.0640902591677042	0.22348462795885	0.01	0.017	1
C1QTNF1-AS1	0.0642516051184604	-1.24746639278048	0.017	0.012	1
FUBP1	0.0642680605081156	-0.101676800550663	0.364	0.354	1
WRAP73	0.0643890081200979	0.359324539713362	0.104	0.093	1
ZNF250	0.0645884598944769	0.347935535131803	0.083	0.072	1
MRPL23	0.0650228291734191	-0.330544325988047	0.134	0.16	1
AP000593.4	0.0650744733900383	-0.11189652107057	0.013	0.02	1
C16orf72	0.0651341059068738	-0.109719318424593	0.165	0.192	1
HEBP2	0.0651831147433284	-0.738629179810665	0.48	0.444	1
AIMP2	0.0653109991875974	0.628163423892183	0.148	0.138	1
U91328.1	0.0655852642147401	-0.398393677832932	0.011	0.017	1
C9orf153	0.0657559042475909	1.07289809281054	0.05	0.041	1
GPR108	0.0658878053961507	-0.335486149208764	0.207	0.241	1
RNF126	0.0659285226720453	0.144329879760994	0.197	0.188	1
EBLN3P	0.0659592601790574	-0.480166594720701	0.257	0.283	1
BLMH	0.0660020330187263	0.132693536976252	0.143	0.131	1
CFL1	0.0660096742067322	-0.331190948101787	0.897	0.789	1
EEF1AKMT3	0.066338628944747	0.23791032570385	0.048	0.061	1
PLXNA4	0.0663388848062636	-0.918089031598682	0.008	0.014	1
POLE	0.0664579534969946	0.259054390710388	0.055	0.07	1
PPP4R4	0.0665033263871649	1.16974302191968	0.014	0.009	1
LTO1	0.0666402180380398	0.125215081068341	0.077	0.095	1
ZFP69	0.0667117827194945	0.506620551497409	0.019	0.013	1
PNCK	0.0667299739246705	-0.977050795957326	0.005	0.01	1
AL135905.1	0.0667657277370092	-0.137280746008297	0.008	0.013	1
ORC4	0.0670458465714321	0.149096671022106	0.286	0.28	1
PPM1F	0.0671335301734752	-0.212051603771585	0.078	0.093	1
BAG4	0.0671774120060457	-0.1161536064471	0.136	0.161	1
CLHC1	0.0672023663278961	0.476838257188269	0.114	0.104	1
FLCN	0.0672111995280471	0.537206925470621	0.119	0.109	1
NOM1	0.0672840496517002	0.398198675666909	0.095	0.083	1
AC007383.2	0.0674218409147593	0.549951357785978	0.022	0.015	1
AC023509.2	0.0674891379217938	-0.631436878795892	0.008	0.014	1
AC068305.2	0.0675518650139378	-0.503668385593467	0.01	0.016	1
WDR75	0.0676293377050461	0.189554918306113	0.172	0.162	1
SLC16A7	0.0678534885520164	-1.03962587761189	0.073	0.085	1
FAM120B	0.0679254855886517	0.176797531322988	0.325	0.317	1
SLC22A14	0.0679531920690882	-0.168554880062533	0.005	0.01	1
AK2	0.0682673566025377	-0.167792602005948	0.336	0.323	1
AL136040.1	0.0682784221486082	0.644009789099786	0.055	0.046	1
INCENP	0.0683462255811496	-0.31202384196829	0.012	0.019	1
C1orf112	0.0684738398459407	-0.835124371624702	0.048	0.059	1
AP4B1-AS1	0.0684815358273643	-0.936366778157759	0.01	0.015	1
FAM20B	0.0685153742775145	0.356800631265711	0.145	0.135	1
IFI44L	0.0685276462987222	-0.122637251233408	0.079	0.067	1
AP001011.1	0.0686923204891827	-0.887391377013848	0.14	0.154	1
RTTN	0.068810493848789	0.382222752237855	0.116	0.104	1
ZNF341-AS1	0.0688125789280344	-0.735654789861273	0.008	0.013	1
NAP1L2	0.0689171842782404	0.207515071019307	0.038	0.049	1
AC064801.1	0.0689638970563317	0.885273595635612	0.025	0.019	1
AC087672.2	0.0690353327533794	-0.669301633932215	0.006	0.011	1
CISD2	0.0690460969790621	-0.137298120008906	0.261	0.253	1
ASNS	0.0691347193964961	-0.338091400925896	0.007	0.012	1
NRF1	0.0692839172749484	0.23095445278263	0.204	0.194	1
DNAAF4	0.0693217422239688	0.136344198991741	0.055	0.069	1
EIF3L	0.0694221586072723	-0.376117304316665	0.524	0.484	1
F8A1	0.069441466000672	0.187787649138453	0.067	0.057	1
TP53TG1	0.0694583970916442	-0.480107159323811	0.256	0.281	1
MKKS	0.0696056498075394	0.2090342015051	0.123	0.114	1
LINC01226	0.069614115344171	1.04177064482776	0.018	0.012	1
AC243571.2	0.0696381950522653	-0.606526438607792	0.008	0.013	1
POP1	0.0697557175530113	-0.180771453198722	0.032	0.043	1
AC123768.4	0.0698427350264293	0.951054288249381	0.011	0.007	1
CEP89	0.0698905252169017	0.11238840690869	0.182	0.173	1
AP000442.1	0.0699393323390875	-0.171622084114092	0.057	0.07	1
DDX59-AS1	0.0702383526911479	-0.248212193229644	0.013	0.02	1
AC090772.3	0.0702510988694755	-0.273870646238911	0.006	0.011	1
ZNF485	0.0703158876124104	-0.173111722763733	0.017	0.025	1
CCDC189	0.0704372655872917	-0.220534174178117	0.015	0.023	1
AC109322.2	0.070451883391861	0.824721899359803	0.024	0.018	1
AL357153.2	0.0704823987595297	0.627632561160607	0.064	0.054	1
AC018563.1	0.0704856595773845	0.96763230980576	0.013	0.008	1
AC073548.2	0.0704882089459613	1.07079851509046	0.012	0.008	1
LINC00847	0.0704998691139223	-0.311366827454975	0.073	0.089	1
AC020907.3	0.0705527509713701	1.27249555693948	0.011	0.007	1
ZUP1	0.0705641411734288	-0.255270322614457	0.088	0.105	1
HOMEZ	0.0706973352034387	-0.162177129667311	0.058	0.072	1
ADCK5	0.0707865011354217	-0.31095223764685	0.034	0.045	1
STXBP5	0.0708581194300712	-0.33263000124317	0.36	0.378	1
FAM71A	0.0708666692168168	1.21413691860715	0.011	0.007	1
AC046143.1	0.0710718653559787	-0.954464902871834	0.013	0.019	1
REC114	0.0711746803453479	0.184286990749398	0.029	0.022	1
AC090971.2	0.0713316689969901	-0.61460266639133	0.016	0.023	1
PLCD3	0.0713795565742448	0.512573958771034	0.029	0.022	1
AGBL3	0.0713929707109385	0.561397393464634	0.128	0.118	1
NBR1	0.0714890977441485	-0.341921178451002	0.286	0.316	1
ATF7IP	0.0715015689501384	-0.24718846217596	0.469	0.44	1
AC025682.1	0.0715379965022075	-0.18979733314122	0.074	0.09	1
SKI	0.0716617855180605	-0.136626274211496	0.259	0.246	1
LINC02641	0.071677923842074	0.714912213731086	0.011	0.007	1
NPEPL1	0.0716881008636154	0.345718477712559	0.118	0.107	1
TTC30B	0.0716917697493965	0.260604301975042	0.022	0.031	1
TMEM101	0.0717706176543919	-0.15894789872862	0.182	0.215	1
CCDC71	0.0717893406842147	0.404843561042803	0.048	0.039	1
GGA3	0.0718082460296833	-0.26034351111113	0.083	0.1	1
ZNF367	0.0719304501899245	0.668027529809366	0.047	0.038	1
AL591506.1	0.0720216648180961	-0.946251316698647	0.007	0.012	1
SUMO4	0.0720469953544157	-0.650110089179057	0.014	0.021	1
SLC35G2	0.0721350371035352	-0.548799197508641	0.078	0.092	1
AC234775.3	0.0722428072404607	-0.364770826683064	0.005	0.01	1
GPR176	0.0722540766762706	-0.100707488184629	0.086	0.104	1
SMURF2	0.072345682127244	-0.296861100195415	0.357	0.381	1
TCTN3	0.0723533750351858	0.255035594553774	0.201	0.194	1
AL133227.1	0.0724042420920139	0.733025980513029	0.017	0.012	1
USF1	0.0725268166996732	0.250942267917943	0.083	0.071	1
FAM41C	0.0725468158068441	-0.201409745490326	0.009	0.015	1
LINC02542	0.0728667477028579	-0.297058436533421	0.029	0.039	1
MBTD1	0.0728675632631621	-0.102080556069525	0.195	0.226	1
AC016705.2	0.0728973308662335	1.56668386408439	0.025	0.018	1
SHLD2	0.0729479338411261	-0.243161619616428	0.224	0.254	1
GOLGA6L4	0.0735173031351948	1.11848362974337	0.035	0.027	1
AC084024.4	0.073520515276992	-0.282962900595098	0.007	0.012	1
WDR53	0.0738356856048225	-0.553088605804868	0.052	0.064	1
NOP16	0.0739731211772234	0.268319332184968	0.125	0.115	1
TP53RK	0.0739795625916694	0.246683782443427	0.149	0.14	1
AP005329.1	0.0742999948159969	-0.888542240271875	0.015	0.022	1
NNT	0.0745760666266754	0.10066092549786	0.213	0.205	1
AC009486.2	0.0746101900197651	1.15352660233	0.016	0.011	1
UBOX5	0.0746249902074538	-0.338023367169883	0.037	0.048	1
AC078983.1	0.0746556064605088	-0.401666333520209	0.006	0.011	1
AC025423.4	0.0747037748086605	1.88857021582539	0.013	0.008	1
IQCC	0.0747779410670044	0.520760756971291	0.019	0.013	1
FANCB	0.0748205291041362	-0.576970597572731	0.015	0.022	1
TSNAX	0.0750488354873711	-0.175674185122294	0.327	0.319	1
LCOR	0.0751898645747945	-0.263327608347468	0.337	0.366	1
GNAS-AS1	0.0752505532223064	0.290624304595934	0.006	0.011	1
AL138762.1	0.0753068345379242	1.01153078559036	0.025	0.018	1
DPH5	0.0754747441144511	0.183060356748588	0.147	0.137	1
ERO1B	0.0755382103470052	-0.117852322655218	0.373	0.357	1
AL049557.1	0.0756077643896087	-1.89672453710334	0.005	0.01	1
MATR3.1	0.0756688686493786	0.300503446307801	0.092	0.081	1
AC068286.2	0.0757033813154478	-0.226945905985607	0.009	0.015	1
MECR	0.0757909608688942	0.410515176205908	0.095	0.085	1
CC2D2B	0.0759250710958816	-0.484646657824915	0.048	0.059	1
A2M-AS1	0.0759530760725178	-0.168907175522016	0.026	0.019	1
AC090518.1	0.0761537480100224	0.349098314125326	0.032	0.043	1
MYL5	0.076269804947423	-0.110950125265414	0.076	0.094	1
OSBPL1A	0.0763416928377577	-0.754538201696637	0.434	0.384	1
ECT2L	0.0763921684324631	1.19417385084459	0.031	0.023	1
EMSY	0.0767039155633769	0.256227766395876	0.231	0.225	1
CYB561A3	0.076747572214131	-0.322178967670327	0.115	0.136	1
C4orf45	0.0769250907841715	-0.635092554740169	0.017	0.024	1
FAM72D	0.0769712743706397	-1.12556153385678	0.007	0.012	1
LCA5L	0.0770513238394287	0.873707328589472	0.029	0.022	1
ITPKB-AS1	0.0771036367957691	-0.649571207013582	0.008	0.013	1
IQCH-AS1	0.0771287170842165	0.299798295377923	0.099	0.088	1
KLHL7	0.0771741047797902	0.230111203975719	0.186	0.178	1
TRIM39	0.0772558076131876	-0.321106621442068	0.056	0.069	1
GTF2H2C	0.0773817358731064	0.572770136212533	0.053	0.044	1
IGHGP	0.0774495510376625	-3.13092958582623	0.008	0.014	1
PER2	0.0776705522784498	0.248462731409416	0.163	0.152	1
NEDD1	0.0777414450428128	-0.186796024296886	0.134	0.157	1
AP000866.2	0.0778031814206342	0.579090814287297	0.018	0.012	1
CCDC137	0.0779229660263282	-0.14649846304118	0.136	0.16	1
OAS1	0.0780204424784128	-0.575343867479976	0.042	0.053	1
CHD8	0.078120354701283	-0.164581706155928	0.219	0.252	1
CEP120	0.0781272257098628	-0.298234423753506	0.137	0.157	1
APC	0.0782825407765314	0.214365122717092	0.268	0.263	1
AC010149.1	0.0784250033212466	-1.42810842605578	0.011	0.018	1
ZBTB7C	0.0785179426255053	0.769534889384486	0.077	0.067	1
RNF41	0.0788797639450156	-0.319913530020744	0.18	0.209	1
LIPT1	0.0789036410284261	0.242659358449629	0.104	0.093	1
CEP131	0.0789816648482637	-0.213236983178965	0.025	0.033	1
ABT1	0.0789961107071123	0.189711488703324	0.166	0.158	1
MIEF2	0.0792645745258705	0.787192228895357	0.043	0.035	1
PPP2R5D	0.0792816384982881	0.317640886397783	0.109	0.1	1
GATA2	0.0793822630462808	-0.44780158736422	0.193	0.22	1
SOSTDC1	0.0794317764441941	1.05713766734357	0.017	0.011	1
AP5S1	0.0794478132619659	-0.212717734317429	0.034	0.044	1
PPA2	0.079448994007304	-0.38505628132598	0.351	0.378	1
EIF4B	0.0794619531631517	-0.465309632376527	0.643	0.609	1
ZFP69B	0.0796352428840233	-0.904297722776354	0.015	0.021	1
TRIM3	0.0799143312190514	0.253527035045485	0.051	0.065	1
AL121603.2	0.0799630190736505	0.583677580814574	0.041	0.033	1
VTA1	0.0800106652302641	-0.139333230199149	0.167	0.194	1
RADX	0.0800172264907424	-1.28152699228278	0.013	0.02	1
ATP5MF	0.0800559051467038	-0.506308443130784	0.735	0.581	1
COL6A6	0.0802782249036762	0.609270366111934	0.011	0.007	1
AL603832.2	0.0802827490126724	0.696441105130884	0.011	0.007	1
DOK1	0.0802902360615885	-0.335958505429569	0.064	0.053	1
TGOLN2	0.0802941235224094	-0.212352758601739	0.443	0.411	1
MIR17HG	0.0803182880361599	0.297412004483274	0.107	0.096	1
AC099332.2	0.0805419548563355	-0.364961885044872	0.008	0.014	1
MAPK6-DT	0.08075394447461	0.928774295460768	0.017	0.011	1
AC053527.2	0.0807686105663889	0.642586866477599	0.124	0.114	1
LINC01002	0.08090435520998	-0.264238518550743	0.011	0.017	1
AP4E1	0.0809234080909556	0.251298012759747	0.1	0.088	1
WSCD1	0.0809416366014895	-0.491559040682847	0.006	0.011	1
SPRYD3	0.0809430393514968	0.542646249463719	0.125	0.117	1
ANKRD54	0.0809909307879755	0.287999813217497	0.106	0.096	1
JADE3	0.0809947127070232	-0.266068116023527	0.113	0.132	1
STX18-AS1	0.0810434262017042	0.649154497655001	0.078	0.067	1
FBXO15	0.081378896766562	-0.113881648518855	0.01	0.016	1
ACTRT3	0.0814113760010184	0.563165289252949	0.018	0.013	1
AC123912.4	0.081671904185055	-0.162018288206872	0.009	0.014	1
IPO8	0.0817587271542169	0.157622153293191	0.17	0.161	1
RGS20	0.0817800970194203	0.906902361173963	0.016	0.011	1
AP000695.1	0.0818174276519391	-0.192830655276011	0.005	0.01	1
AC016644.1	0.0818427779473174	0.894801317467992	0.014	0.009	1
PDZK1	0.0821891224087374	0.454755806175342	0.026	0.019	1
GFPT1	0.082345765611892	-0.607372170391757	0.317	0.315	1
SUN1	0.0824094430524534	0.248479422793033	0.224	0.22	1
N4BP3	0.0825049502450334	-0.963482287608044	0.008	0.014	1
RRAS2	0.0825959895445606	-0.359137291180477	0.2	0.226	1
EPHA4	0.0827183061880524	-0.168545472734204	0.223	0.202	1
MAP3K7	0.0827767657887144	-0.210313570704114	0.181	0.209	1
NDUFA10	0.0827811473137865	-0.107772756168661	0.356	0.351	1
TCOF1	0.082949466647699	-0.252944234700715	0.097	0.114	1
MTFR2	0.0830649251547302	-0.130447265759221	0.043	0.055	1
ZNF597	0.0830780646872427	-0.204334491537247	0.022	0.03	1
PHF6	0.0831069427108632	-0.294846483505801	0.21	0.241	1
LINC02054	0.08328579644746	1.19335991630392	0.015	0.01	1
UQCRH	0.0834281311161539	-0.453275921965126	0.767	0.68	1
AC011379.1	0.0835746667818749	-0.849558139287438	0.015	0.021	1
FAM184B	0.0835841862601174	-0.177659791251044	0.032	0.042	1
APOBEC3C	0.0836409929744431	-0.364304707816451	0.157	0.181	1
SULT6B1	0.0836856236082948	-0.318280955387422	0.011	0.018	1
AC015849.3	0.0838031729806359	0.630104401728731	0.027	0.02	1
RNF32	0.0839727992542676	-0.104421520509188	0.029	0.038	1
ZNF707	0.0840200691935543	-0.276360057268127	0.012	0.018	1
AC104653.1	0.0841164529382173	-0.535266654803547	0.006	0.01	1
AP000919.3	0.0841599777410425	-0.324669914567443	0.015	0.021	1
CES4A	0.084319143829652	0.876241494074237	0.021	0.015	1
ZNF630	0.084430591873214	1.04780408633632	0.067	0.058	1
LINC01535	0.0844384446484273	0.747537120138595	0.034	0.027	1
SIN3A	0.0845477109881799	-0.17699614053587	0.188	0.217	1
TUT7	0.084780992375034	-0.561982035201028	0.355	0.354	1
TATDN3	0.0847936216429149	-0.503593348288536	0.108	0.126	1
RHOBTB2	0.0848727536630839	-0.115757464943235	0.052	0.043	1
AL109811.2	0.0850757766495858	0.406865089652749	0.014	0.021	1
AKIRIN2	0.0851293782709737	-0.134741685578557	0.281	0.269	1
AC015982.2	0.085212559245759	0.526584826649196	0.025	0.019	1
HOXA10-AS	0.085408217387392	0.788471722292254	0.055	0.046	1
NKIRAS2	0.0855094696172709	0.151692738104907	0.146	0.136	1
AC009065.4	0.0857933580458246	-0.281290456238372	0.009	0.014	1
AC010624.3	0.0858030547427141	0.476950592310613	0.006	0.01	1
LINC00265	0.0858854551553128	0.493502184281619	0.026	0.02	1
NAA30	0.0860086847693281	-0.133258879428747	0.094	0.113	1
AC034231.1	0.086335037534173	-0.819753444435292	0.006	0.011	1
TSN	0.0863417694921486	0.134913256919277	0.192	0.186	1
C9orf24	0.0863730334743973	0.812637178234597	0.049	0.041	1
ZNF169	0.0864288201823216	-0.299212724173711	0.031	0.041	1
AC026401.3	0.0865204005679123	-0.666016380101889	0.011	0.017	1
OXA1L	0.0867192846062081	-0.414083740486995	0.195	0.224	1
WWTR1-AS1	0.0867517430304875	0.297300574981541	0.01	0.015	1
AC004039.1	0.0868975196923002	0.396252714001436	0.013	0.008	1
AC112196.1	0.0869159053151859	-0.111079521128809	0.01	0.015	1
DDX49	0.0869489099113949	0.225908300969273	0.17	0.164	1
TACR2	0.0870060029517957	0.487732310947712	0.013	0.008	1
PRMT3	0.0870534059351561	0.282243590180269	0.142	0.131	1
TMEM138	0.0870642184356178	0.302716752860021	0.11	0.1	1
GPR27	0.0871882626085444	0.848798998277097	0.041	0.034	1
MATN1-AS1	0.0872139532962801	0.42609844512646	0.029	0.022	1
TMEM219	0.0875103853721828	-0.482688344264626	0.486	0.473	1
ZNF654	0.0875425589261173	0.157913047685796	0.278	0.27	1
COPZ1	0.0876046141901159	-0.588442811518121	0.364	0.375	1
CCDC150	0.0876353604481653	-0.706591264088548	0.008	0.013	1
BRCA2	0.0878141401043974	-0.520336017673476	0.046	0.057	1
SMC5-AS1	0.0879021108607247	0.665619128635978	0.11	0.1	1
GPRIN3	0.0879236084530548	-0.468937296741148	0.123	0.105	1
AL049840.4	0.08795864481391	-0.632517044198154	0.009	0.014	1
OAZ1	0.0880339079726836	-0.431538748709405	0.864	0.785	1
AC068282.1	0.0881386085291239	-0.532489695058999	0.091	0.104	1
AP000759.1	0.0881762542548004	0.208442566937483	0.022	0.016	1
AC005332.5	0.0881971269301956	-0.246968537673179	0.007	0.012	1
LY6G5C	0.0884410260774024	0.458935863910818	0.052	0.044	1
PKHD1L1	0.0884762165662427	-1.03562073851919	0.006	0.01	1
JADE2	0.0886728829946319	0.188305843595915	0.138	0.125	1
AAR2	0.0888223587241452	0.430924481812698	0.092	0.083	1
AC104964.1	0.089070126222733	-0.886171161836751	0.006	0.01	1
DAZAP1	0.0892798634774947	-0.262399131330091	0.184	0.212	1
VMAC	0.0893166215437142	-0.155872717908608	0.057	0.07	1
NUP133	0.0896679604122033	0.123833734671154	0.125	0.148	1
NBPF26	0.0897761826198322	0.107275374300099	0.062	0.076	1
AC016747.2	0.089864013102778	-0.589224385089412	0.006	0.01	1
C8orf82	0.0899116267131669	-0.633297379327166	0.202	0.224	1
AC011509.2	0.0899144290979887	0.483779397344422	0.015	0.01	1
FP565260.6	0.0899266945037577	-0.486305329494172	0.006	0.01	1
SHC2	0.0901534472813043	0.337720007734325	0.171	0.165	1
TTC21B-AS1	0.090174459958101	1.05084663524279	0.011	0.007	1
ROM1	0.0903717872560901	0.619408031924085	0.046	0.038	1
AL031772.1	0.090394668548812	-0.804191464382495	0.063	0.074	1
LINC02613	0.0904039849038437	0.910421148858841	0.021	0.015	1
AL391097.3	0.0904139685494759	1.21301006486719	0.01	0.006	1
NANOS3	0.0904587626259915	0.665992015400862	0.016	0.011	1
PDE6C	0.0905224554761203	0.856291081973243	0.011	0.007	1
AL359258.2	0.0907888773877887	0.644954323033509	0.013	0.009	1
NOP58	0.0909191771403636	-0.260987457494998	0.437	0.417	1
AC024145.1	0.0909194586721132	-0.731847340966186	0.013	0.02	1
FRS3	0.0909538504387762	0.714521696171838	0.032	0.025	1
AL160313.1	0.0910239082348019	-1.00698215782505	0.011	0.017	1
ZNF629	0.0910639797965669	0.3359336680601	0.035	0.045	1
C12orf74	0.0912442144083777	-1.24173400194311	0.008	0.013	1
ZNF445	0.0914056932557965	0.501858593250123	0.107	0.097	1
GALNT8	0.09146927066003	0.241065474812653	0.006	0.011	1
ZNF117	0.0914849443188161	-0.226962805046136	0.049	0.061	1
AL121658.1	0.0915700199033942	0.221713962429432	0.015	0.022	1
TUSC2	0.0915733573759671	-0.313735709051106	0.177	0.206	1
NCBP1	0.0917725426559744	0.268528896380819	0.138	0.128	1
HOTAIRM1	0.0922829830162943	-0.148245040913612	0.147	0.171	1
TSSK6	0.0923116402500328	-0.169054064465113	0.006	0.011	1
AL157392.2	0.0925340258286949	0.210527421968253	0.02	0.028	1
ARHGAP11A	0.0925403380625808	-0.982987729540942	0.008	0.013	1
